ck3_county,eu5_locations
"c_astana","akkol|bayanaul|bozok_astana|kishi_karoy|lake_gidrowzel|lake_zhalauly|seletyteniz|shybyndy|siletiteniz|teke|ulken_karoy|zhalauly|zhukey"
"c_astore","astore"
"c_astorga","astorga|ancares_range|castrocalbon|leon_mountains|ponferrada|villablino|villafranca_bierzo|lugo|monforte_de_lemos|navia_de_suarna|sarria|villalba|ourense|barco_de_valdeorras|ginzo_de_limia|monterrey|ribadavia|viana_bolo"
"c_astrakhan","astrakhan|ganyushkino|khosheutovo|krasny_yar|sara"
"c_astrakhanka","akkol|bayanaul|bozok_astana|kishi_karoy|lake_gidrowzel|lake_zhalauly|seletyteniz|shybyndy|siletiteniz|teke|ulken_karoy|zhalauly|zhukey"
"c_asturias_de_oviedo","oviedo|riano|villaviciosa"
"c_asturias_de_santillana","santander|reinosa"
"c_aswan","aswan"
"c_asyut","asyut|akhmim|el_balyana|el_buwit"
"c_atamansku","atach|ishkul|kumak|namjan|or_aktobe|suyunduk|tanalyk|yaik"
"c_atbara","atbara|berber|ed_damer"
"c_atbasar","atbasar"
"c_athlone","athlone"
"c_atholl","aberfeldy"
"c_atkarsk","atkarsk|arkadak|balanda|balashov|lysye_gory|rtishchevo|turki|yekaterinovka"
"c_attica","atalanti|athens|lake_kopais|livadeia|megara|thebes"
"c_attie","bouake|daloa|daoukro|ngokro|seguela|assinie|cosrou|grand_bassam|toumodi"
"c_atyrau","kaynar|shagiz|tas_kichu|tenteksor"
"c_augsburg","augsburg|friedberg"
"c_aunis","la_rochelle"
"c_austisland","arnar_fjord|denmark_strait4|faxa_bay|north_eastern_atlantic15|north_eastern_atlantic16|north_eastern_atlantic18|north_eastern_atlantic20|norwegian_sea|norwegian_sea8|stokks_point|vestmanna_islands"
"c_auvergne","aurillac"
"c_auxerre","auxerre|donzy"
"c_ava","pinya|kyaukse|nyaungyan|pindale|pinle"
"c_avalois","avallon"
"c_aveiro","lamego"
"c_avila","avila|adrada|arevalo|las_navas|oropesa|villatoro|western_central_system|medina_del_campo"
"c_aviovara","abisko|akkajaure|enontakis|juckasjarvi|kasivarren|korpilombo|mourionska|nikkaluokta|nunnanen|raunala|torne_trask|vastenjaure"
"c_avlonas","ambracian_gulf|coast_corfu|gulf_corinth|gulf_patras|gulf_taranto|maria_leuca_cape|strait_otranto"
"c_avranches","avranches|cherbourg|coutances"
"c_awa","awa|awa_shikoku|awaji|kaifu|mima|miyoshi_shikoku|mount_tsurugi|naka_shikoku|nakata|naka"
"c_awaji","awaji"
"c_awjila","awjila"
"c_awkar","balle|diara|east_erg_aoukar|koumbi_saleh|nema|timbedra|walata"
"c_awssa","asaita|killelu|mora_eth"
"c_aydhab","aydhab"
"c_ayn_farah","ain_farah|uri"
"c_ayodhya","ayodhya|gonda"
"c_ayrshire","ayr|dumfries|irvine|kenmure|kirkcudbright|stranraer"
"c_aytos","aytos|ktenia"
"c_az-dhahira","al_aflaj|al_haddar|laila|qasr_himam|rub_al_khali1"
"c_azas","den_terek|khemchik|tannu_ola_mountains1|ulug|usun|western_sayan_mountains"
"c_azov","azok|bagayevskaya|balzimachi|kanevskaya|shcherbinovka|starominskaya|yegorlykskaya"
"c_azukki","atar|azougui|chingetti|erg_amatlich|idjil|wadan"
"c_azysia","dasmenda"
"c_baalbek","baalbek"
"c_babruysk","babruysk|kalinkavichy|rechytsa|luchin|rahachow|streshyn|svietlahorsk"
"c_bacs","bacs|baja_hungary|bodrog|titel"
"c_badajoz","badajoz|albuquerque|barcarrota|jerez_de_los_caballeros|villanueva_del_fresno|llerena"
"c_badakhshan","araska|fayzabad|hindu_kush2|hindu_kush3|hindu_kush4|jurm|pamir3|sar_sang|zebak|rustaq"
"c_badaraya","bakusaya"
"c_baden","baden|calw"
"c_badghis","ghormach|jawand|kusk|kusk_kohneh|marv_al_rudh|qala_kohistan|qala_naw|qasr_ahnaf"
"c_badi","badi"
"c_baduspan","ashraf|elburz_mountains7|elburz_mountains8|farim_iran|firuzkuh|lafur|sari"
"c_baghdad","baghdad|badra|balad_ruz|baqubah|dayr_aqul|khalis|ukbara"
"c_bagrewand","balakan|bodbe|hereti|khornabuji|qakh"
"c_baguirmi","massenya"
"c_bahnasa","beni_suef|el_bahnasa|faiyum|lake_qarun|sharuna"
"c_bahriya","ashmunayn|connector_egypt9|manfalut|minya|north_western_desert|tahna"
"c_baibalik","altan_gadas|chuluutyn|delger_moron|ider|lake_sangiin_dalai|lake_terkhiin_tsagaan|zagzuugiin_balgas"
"c_baigaluuls","bratsk|chuva|nizhneudinsk|siberia_kuytun|siberian_wasteland_17|staraya_zima"
"c_baigaur","angkor_borei|phnom_penh|prasat_pram_lovet|srey_sarchhor|vyadhapura"
"c_baihaq","anarak_jondaq_corridor|dasht_kavir1|dasht_kavir2|dastgerdan|hamun_dasht_kavir|jondaq|korit|ribat_ushturan|ribat_ushturan_jondaq_corridor|saghand|tabas_al_tamr|tabas_al_tamr_ribat_ushturan_corridor"
"c_bailaqan","barza|bukan|malekan|miandoab|sain|santeh|takht_e_soleyman|zagros_mountains3|zagros_mountains4"
"c_baima","baima"
"c_baingoin","bam_lake|drong_lake|dung_lake|gangdise3|gonkri|jargo_lake|kyebxang_lake|lake_nam|lake_ngon|lake_urru|namtso_doring|pangkog_lake|pung_lake|reu_lake|ronglung|siling_lake|tsedzong|tsonga_lake|zagya|zige_tangco_lake"
"c_baisary","atzhaksy|emba|shatyrlysay|temir"
"c_baishan","baishan|anding_mashan|duyang|yongshun"
"c_baizhou","bobai"
"c_bajura","bajura"
"c_bakharz","bakharz|pushang"
"c_bakhmut","bakhmut|kreminna|lysychansk|oleksandrivka|posad"
"c_bakriya","diyarbekir|egil|ergani|hazro|heni|karacadag|savur"
"c_balachev","bannoye|bolshaya_gribanovka|borisoglebsk|buturlinovka|kalach|sadovoye|uryupin|verkhny_mamon"
"c_balashagun","chatyr_kol_lake|cholok_kaiyn|chon_naryn|jumgal|ketmen_tobe|koshoy_korgon|naryn|song_kul_lake|tian_shan11|tian_shan12|tian_shan13|tian_shan8|tian_shan9"
"c_balgun","atanuul|atas_bogd|bodonch|bulgan|burqin|chinggil|jeminay|kara_irtysh|lake_jili|lake_ulungur|ulungur"
"c_bali","julah|lombok|melara|samprangan|sasak"
"c_balkh","balkh|aqca|boyena_qara|khamyab|khulm|mazar_i_sharif|samangan|zadian"
"c_balkonda","balkonda"
"c_balqa","amman"
"c_bam","bam|dasht_lut2|fahraj_narmashir|narmashir|rayen|rigan|sepeh"
"c_bamberg","bamberg"
"c_bambuk","ballou|diawara|saraya"
"c_bamian","andarab|bagram|bamyan|charikar|hindu_kush1|istalif|kahmard|panjshir|paropamisus_mountains4|yakawlang"
"c_bampur","bampur|bazman|dalgan|espakeh|fahrej|hamun_jaz_murian|karvandar|rameshk|al_tiz|bandar_e_jask|bashagard|bent|bih|jagin_zir|zarabad"
"c_banavasi","arka"
"c_banbar","chumdo|lhari|nyainqentanglha4|pome|shukden"
"c_bandhugadha","agori|bandogarh|beohari|madwas|mauganj|nagod|ramnagar|rewa|sidhi|sohagpur|vijaygarh"
"c_bandiagara","arlal|bambara_maounde|bore|douentza|ngouma"
"c_bangaon","alamganj|bihariganj|katihar|kosi|purnia|saharsa"
"c_bannu","bannu|hangu"
"c_banre","logone_birni"
"c_baol","diourbel|fandene|portudal"
"c_baqen","chodrak|gechak|jang_tana|nangchen|pelme|tanggula1|zurmang_namgyaltse"
"c_baqlin","anseba|atbara|kassala|khawr_baraka|khawr_nubt"
"c_bar","verdun|saint_mihiel"
"c_baranya","mohacs|pecs|siklos|simontornya|tolna"
"c_barasuru","barasuru|malkangiri"
"c_barbacadle","barbacadle"
"c_barcasag","chezdi_osorheiu|covasna|cristuru_secuiesc|eastern_carpathians5|eastern_carpathians5b|eastern_carpathians6|eastern_carpathians6c|eastern_carpathians7|eastern_carpathians8|gheorgheni|gurghiu|miercurea_cluc|odorhei|sfantu_gheorghe|targu_mures"
"c_barcelona","barcelona|sitges|terrassa|villafranca_del_penedes|manresa|cardona|vic|berga"
"c_bardak","bardak"
"c_bargajan","bratsk|chuva|nizhneudinsk|siberia_kuytun|siberian_wasteland_17|staraya_zima"
"c_bari","bari|altamura|andria|barletta|monopoli|matera|taranto"
"c_barkam","durgyeling|geshitsa|rahor|yungdrung|zhanggu"
"c_barkul","barkul|altayn_ovor_gobi|barkol_mountains|naomao|santokhe|zuun_garyn_gobi"
"c_barlad","barlad|adjud|cudalbi|focsani|galati|oancea|tecuci|tulnici|vaslui|husi"
"c_barma","tendukheda"
"c_barnaul","barnaul"
"c_barqa","benghazi"
"c_bars","banska_bystrica|hont|kremnica|krupina|stary_tekov|zvolen"
"c_barsuki","aitbulat|aqkol_lake|aral_karakum_desert|arys_lake|belen_ana|bolgan_ana|hunger_steppe|karakoyin_lake|shalkarteniz_lake|talmas_ata"
"c_bartenstein","insterburg"
"c_basagha","temir"
"c_basra","basra|abadan|abdas|al_madar|al_qatr|suq_al_shuyukh|zuwayr"
"c_bassa","bassa|junk_river|mesurado|saint_paul_river"
"c_bastia","bastia|corte"
"c_batang","batang"
"c_batiha","an_nil|nasiriyah|numaniyyah|rusafa|samawa"
"c_batina","al_khaburah|khor_fakkan|nakhal|rustaq|saham|shinas|suhar"
"c_batn_al-hajar","daw_sud|faras|kalabsha|qasr_ibrim|sai|west_nubian_desert"
"c_batticaloa","badulla|devanagara|digavapi|galle|hambantota|tissamaharama"
"c_bauchi","bauchi|jos"
"c_baxoi","chumdo|lhari|nyainqentanglha4|pome|shukden"
"c_baydhabo","buur_heybe"
"c_bayeux","bayeux|caen|falaise"
"c_bazarka","arkat|kaynar_atbai|sarybulak|takhir|zhanaarka"
"c_bazhou","dacheng|wenan|yijin|huacheng|zengkou"
"c_bazin","bazin|northern_ethiopian_mountains|tembesha|tesenei"
"c_bearn","pau|aire|dax|labrit|lagoon_of_sanguinet|mimizan|mont_de_marsan|tartas|tosse|oloron"
"c_beaumont","mantes|beauvais"
"c_bedford","bedford"
"c_begemder","debre_tabor|gonder|lake_tana|tsana|sana|al_husayniyah|al_mahjal|dhahran|haraz_mountains2|huth|main|najran|sadah|sana_yemen|suq_al_ghinan|thula"
"c_begho","begho|banda|sampa"
"c_behabad","behabad|nayband"
"c_beirut","beirut|saida"
"c_beizhou","qinghe|linqing|guantao|qiuxian"
"c_beja","beja|vora|evora"
"c_bejaia","bejaia|jijel"
"c_bekdas","beleuli|kyushe|sam|sarygamysh_lake|shuruk|sisem_ata|uchkuduk|ust_yurt_lakes|ust_yurt_plateau1|ust_yurt_plateau2"
"c_bekes","bekes|szarvas"
"c_beksima","yenotayevka"
"c_belebey","bizhbulyak|chishmy|davlekanovo|sterlibashevo|sterlitamak|turkmenevo|ulukulevo"
"c_bellac","bellac"
"c_belogorje","bolshoy_balyk|bolshoy_yugan|irtysh|megion|siberian_wasteland_8|surgut|sykhtymlor|trom_yegan|upper_ob|yugranskaya_ob"
"c_beloozero","beloozero|badozhsky|chuzboy|goroditse_megra|koloshma|lake_beloye|lake_kovzhskoye"
"c_belz","belz|busk|grabowiec|lubaczow|sokal"
"c_bena","bag_ngula|bakongo|bayombe|bojamba|bumbuli|chibango|kangule|kikassa|lindi_kwila|luebo|tumba"
"c_benavente","benavente|alcanices|cabrera_range|puebla_de_sanabria|villalpando|alba"
"c_benevento","benevento|isernia|melfi|ariano"
"c_benin","benin"
"c_beograd","smederevo|rudnik"
"c_berbera","berbera|amud"
"c_berchtesgaden","berchtesgaden|kitzbuhel"
"c_bereg","beregovo|humenne|mukachevo|satoraljaujhely|uzhorod|velikyi_bereznyi|zemplin"
"c_berent","gdansk|gniew|koscierzyna|mirochowo|puck|tczew"
"c_berestye","dabuchyn|hajnowka|kamyenyets|kobryn"
"c_bergh","berg|siegburg"
"c_berkshire","abingdon|reading|windsor"
"c_berlin","berlin"
"c_bern","bern|burgdorf_emmental|frutigen|interlaken|saanen|thun|lausanne"
"c_beroe","haskovo"
"c_berry","chateauroux"
"c_berta","fazughli|gimbi|nekemte"
"c_besancon","besancon|vesoul|ornans"
"c_beshbalik","beshbalik|bodga_shan|dunla|guchung|mori|yuanhu"
"c_besinada","majar|alexandrovskoye|arzgir|blagodarnoye|levokumskoye|novopavlovsk|novoselitskoye|yessentuq|zelenokumsk"
"c_beszterce","baita|bistrita|dabaca|dej|eastern_carpathians3|eastern_carpathians4|sic"
"c_bethen","lubliniec"
"c_betpa","aitbulat|aqkol_lake|aral_karakum_desert|arys_lake|belen_ana|bolgan_ana|hunger_steppe|karakoyin_lake|shalkarteniz_lake|talmas_ata"
"c_bezichi","borovichi|lyubytino|moshenskoye|troshovo"
"c_beziers","beziers|lodeve|agde"
"c_bhakkar","bhakkar|shikarpur"
"c_bhaktapur","lalitpur"
"c_bhera","bhera"
"c_bhumilka","mangrol"
"c_bianzhou","kaifeng|fengqiu|fugou|qixian|taikang|tongxu|weishi|xinzheng|yanling"
"c_bigorre","tarbes"
"c_bihar","bihar|beius|cheresig|debrecen|oradea"
"c_biia","barnaul|berdsk|chesnokovka|kalmanka|suzun"
"c_bikrampur","bikrampur|fathabad|chandpur"
"c_bilizma","bades|bades_mountain1|bades_mountain2|bir_el_alter|biskra|chott_melrhir|madila|sbiba_mountain|sidi_okba|tolga"
"c_bilma","bilma|fachi"
"c_bindugu","san"
"c_bingo","ashida|eso|kameshi|miyoshi|nuka|sera"
"c_binh_dai","angkor_borei|phnom_penh|prasat_pram_lovet|srey_sarchhor|vyadhapura|angkor_knong|chhmuoh_thmei|kampong_roessei|prey_nokor|rong_damrel|tuol_ta_mouk"
"c_binh_long","kracheh|sampheak_borak|tboung_khmum"
"c_binh_nguyen","binh_nguyen"
"c_binzhou","bohai|lijin|wudi|zhanhua|xinping|sanshui"
"c_binzhou_1","lingfang|shanglin|heshui"
"c_bir_amir","sinawin"
"c_birsk","askino|baltas|burayevo|perm_forest_3|ufa"
"c_bisha","al_abala|al_amlah|ash_shaqiqah|qalat_bishah|raghdan|ranyah"
"c_biskra","biskra|badis"
"c_bitchu","aka|asakuchi|katou_bicchuu|kaya"
"c_bithynia","atpazari|izmit|silli|uskudar"
"c_biton","alvsby|bodebyn|branna|bygdea|byske|gratesk|hienatiemi|kiemi|kittila|lulea|pajala|pitea|ranea|rovaniemi|skelleftea|tornea|umea|vindeln"
"c_biun","botou|libore|makalondi|mansila|say|matiakoali|nungu|pama|tambaga|gaia|tanda|tounouga|yelou"
"c_bizen","joutou|tsudaka|wake"
"c_bizhou","tongjiang|fuyang"
"c_blankenburg","blankenburg"
"c_blekinge","bregne|ronneby|solvesborg"
"c_blois","blois|chateaudun|romorantin|st_aignan|vendome"
"c_bochuan","bochuan|bozhou"
"c_bodele","agadem|bilma|dirkou|djado|erg_of_bilma|fachi|sahel_corridor14|sahel_corridor20|seguedine"
"c_bodrog","bodrog|zenta"
"c_boeotia","atalanti|athens|lake_kopais|livadeia|megara|thebes"
"c_boleslav","frydlant|mlada_boleslav|turnov"
"c_bolghar","bolghar|almetyevsk|bilyar|cukataw|zainsk"
"c_bologna","bologna|medicina|vergato"
"c_bombogor","baidrag|biger|boontsagaan|khalzan_shireg|khangain_mountains|khangal|khasagt_khairkhan|lake_boontsagaan|lake_orog|naran|orog|tuin"
"c_bome","chumdo|lhari|nyainqentanglha4|pome|shukden"
"c_bonduku","banda_ahenkro|begho|bondoukou|bono_manso|dormaa|kintampo|sampa|techiman"
"c_bono","banda_ahenkro|begho|bondoukou|bono_manso|dormaa|kintampo|sampa|techiman"
"c_bonoso","banda_ahenkro|begho|bondoukou|bono_manso|dormaa|kintampo|sampa|techiman"
"c_bordeaux","bordeaux"
"c_bornholm","hammershus|helsingor|kalundborg|kobenhavn|ringsted|roskilde|slagelse|vordingborg"
"c_bornu","gambaru|gubio|marte|ngazargamu|yo"
"c_boro_burgasu","altayn_ovor_gobi|barkol_mountains|barkul|naomao|santokhe|zuun_garyn_gobi"
"c_boron","bouake|daloa|daoukro|ngokro|seguela|boundiali|katiola|korhogo|morondo"
"c_borsod","borsod|miskolc"
"c_boseong","boseong"
"c_bost","bost|baghran|deh_kundi|gereshk|kajran|musa_qala|paropamisus_mountains3|paropamisus_mountains5|tarinkot|delaram"
"c_bothin","sandnes"
"c_botum_sakor","kampong_saom|koh_kong|mueng_thung_yai|peam"
"c_boubo","fresco|grand_lahou|guinean_jungle|san_pedro|sassandra"
"c_bouillon","bouillon"
"c_boulogne","abbeville|hesdin"
"c_bourbon","bourbon|huriel|jaligny|molins|montlucon|st_gerand|vichy|boussac"
"c_bozhou","bozhou|renhuai|shaxi|wujiang_bozhou|zizhou|chengfu|mengcheng|luyi"
"c_bozhou_1","bozhou|liaocheng|gaotang|enzhou|xiajin"
"c_brabant","brussels|leuven|nivelles|turnhout"
"c_braganza","aguiar|braganca|chaves|macedo|miranda_de_i_douro|mirandela|moncorvo|montalegre|vila_real"
"c_braila","braila|ramnicu_sarat"
"c_brandenburg","brandenburg|potsdam"
"c_branicevo","branicevo|kucevo|ravno"
"c_braslau","utena"
"c_bratsk","bratsk|chuva|nizhneudinsk|siberia_kuytun|siberian_wasteland_17|staraya_zima|bura"
"c_brecknockshire","brecknock|brecon_beacons|builth|cambrian_mountains|radnor"
"c_breifne","cavan|dromahair|killeshandra|killycolly|leitrim|belcoo|longford"
"c_breisgau","freiburg|offenburg"
"c_bremen","bremen|verden|zeven"
"c_brene","torgau"
"c_brescia","brescia|asola|breno|lake_garda|nozza|palazzolo|salo_ita|bergamo|clusone|cortenuova|lake_iseo|rhaetian_alps6|zogno"
"c_breslau","kamienna_gora|niemcza|rychbach|swidnica|ziebice"
"c_bresse","bage|belley|bourg_en_bresse|gex|thoire"
"c_brie_francaise","melun|nemours"
"c_briey","etain|fresnes|longwy|verdun"
"c_brixen","brixen|bruneck"
"c_brno","brno"
"c_brugge","bruges"
"c_brunswick","brunswick|gifhorn|helmstedt|meinersen|wolfenbuttel"
"c_brysis","catalca|constantinople|corlu|silivri|vize"
"c_brzeg","brzeg|olawa"
"c_buchan","buchan|banff"
"c_buckinghamshire","aylesbury|buckingham|wycombe|newport"
"c_bucuresti","slobozia"
"c_bugur","bugur|manas"
"c_bugurslan","bizhbulyak|chishmy|davlekanovo|sterlibashevo|sterlitamak|turkmenevo|ulukulevo"
"c_bukhara","bukhara|chiroqchi|dengizkul_lake|firabr|kish_shahrisabz|koson|muborak|paikend|tim_samarkand"
"c_bulat","kashkanteniz|kyzylsay|moiynty|mukur|zhamshy"
"c_bumthang","bumthang"
"c_bundu","sare_dioulde|sutuko"
"c_bungo","amabe|hayami|hita|kunisaki|kusu|naoiri|ooita|oono_bungo"
"c_bur","buri"
"c_bura","bura"
"c_bure","kankan|kouroussa|nounkonkan|tabon|siguiri|diakha"
"c_burgas","burgas|anhialo|aytos|lardeja|rusokastro|sozopol"
"c_burgasutai","anding_suzhou|dangcheng|guazhou|hala_nur|kuyu_shazhou|mazongshan|niuquanzi|shazhou|yangguan"
"c_burgau","augsburg|dillingen|gunzburg|illereichen|krumbach|memmingen|wertingen"
"c_burgos","burgos|briviesca|demanda_range|logrono|miranda_de_ebro|najera|villarcayo|lerma|aranda_de_duero|castrojeriz|sto_domingo_silos|villadiego|palencia|aguilar_de_campoo|carrion_de_los_condes|monzon_campos|palenzuela|reinosa|saldana"
"c_burhanpur","burhanpur"
"c_buri","buri"
"c_burji","dolo|harro_walabu|liban|mormor|tulu_nama_dun|tulu_walal"
"c_burqin","burqin"
"c_burugu_aallar","abakasnk|beya|idrinskoye|minusinsk|shushenskoye"
"c_busaso","bosaso"
"c_bussa","bussa|kaiama|moshi"
"c_buthrotum","corfu"
"c_buzachi","dead_kultuk|dead_kultuk_sor|kabakty|karatobe_mangyshlak|ketik_kala|kyzylkala"
"c_buzau","buzau|slobozia"
"c_buzen","mike|nakatsu|usa"
"c_byzantion","constantinople|catalca|corlu|silivri|vize"
"c_ca_mau","angkor_borei|phnom_penh|prasat_pram_lovet|srey_sarchhor|vyadhapura"
"c_cabardinia","alkhan_kala|argun|nazran|simsir|targim|tsontaroy_kala"
"c_cabra","antequera"
"c_caceres","caceres|alcantara|arroyo|brozas|valencia_de_alcantara"
"c_cadiz","cadiz|algeciras|arcos_de_la_frontera|gibraltar|jerez_de_la_frontera|medina_sidonia|sanlucar|tarifa"
"c_caernarfonshire","anglesey|carnarvon|conwy|denbigh|flint|harlech|penllyn|snowdon"
"c_cagliari","cagliari|gennargentu_mountains|isili|muravera|seddori|tortoli|tratalias|villa_di_chiesa"
"c_cairo","cairo|atfih|giza|menouf|qalyub"
"c_caithness","thurso"
"c_caizhou","ruyang|xiping|mingsha|pingyu|xincai"
"c_cakrakuta","kanker"
"c_calafat","calafat|strehaia"
"c_calarasi","radovanu"
"c_calatayud","calatayud|ariza|carinena|daroca"
"c_calatrava","calatrava|tomelloso"
"c_camarda","acerenza|lagonegro|matera|melfi|montepeloso|potenza|santarcangelo"
"c_cambray","cambrai|valenciennes"
"c_cambridgeshire","cambridge|ely|huntingdon|royston"
"c_cammin","czaplinek"
"c_campulung","targoviste|arges|pitesti"
"c_canarias","eastern_madeira_coast|north_eastern_atlantic52|north_eastern_atlantic53|north_eastern_atlantic54|north_eastern_atlantic55|north_eastern_atlantic56|north_eastern_atlantic57|north_eastern_atlantic58|north_eastern_atlantic59|north_eastern_atlantic60|north_eastern_atlantic61|north_eastern_atlantic65|north_eastern_atlantic66|north_western_tenerife_coast|northern_fuerteventura_coast|northern_tenerife_coast2|southern_fuerteventura_coast|southern_gran_canaria_coast|southern_tenerife_coast2|western_madeira_coast"
"c_canasha","phimai|khorat|nokor_reach_seyma|phanom_rung|thung_samrit|chaiyaphum|kaset_sombun|khon_san|mancha_khiri|nong_bua_lamphu|phetchabun_mountains|phu_wiang"
"c_canavese","ivrea|pinerolo|susa"
"c_canda","panar"
"c_candhoba","guna"
"c_candradvipa","east_sundarban|husaynabad|jaynagar|khulna|kulpi|west_sundarban"
"c_candragiri","padaividu"
"c_cangzhou","qingchi|lucheng|wudi"
"c_caozhou","chengwu|chuqiu|dingtao|jiyin|kaocheng"
"c_cappadocia","aksaray|bekarlar|bor_tur|eregli_kar|eskil|hatunsaray|insuyu|karapinar|kochisar|kulu_turkey|lake_tuz|larende|melendiz_mountains|middle_taurus_1|nigde|obruk|pirloganda"
"c_capua","gaeta"
"c_carcassonne","carcassonne|limoux|narbonne"
"c_cardiganshire","cardigan|aberystwyth"
"c_caria","bodrum|gokabat|golhisar|lake_koyceghiz|marmaris|megri|mugla|tavas|west_taurus_1|west_taurus_4|yuksekkum"
"c_carmarthenshire","carmarthen"
"c_carrick","ayr|dumfries|irvine|kenmure|kirkcudbright|stranraer"
"c_casentino","montefeltro"
"c_caslav","caslav|chrudim"
"c_castellon","ares_del_maestre|castellon_de_la_plana|llucena|morella|peniscola"
"c_castelo_branco","castelo_branco|idanha"
"c_caze","ang_laren_lake|dawa_lake|gangdise2|gangdise7|gyesar_lake|lake_trati_nam|lunggar1|mendong|palung_lake|rinchen_lake|samten|selephu|takkyel_lake|taruo_lake|zabuye_lake"
"c_central_tannu","den_terek|khemchik|tannu_ola_mountains1|ulug|usun|western_sayan_mountains"
"c_cephalonia","cephalonia|zakynthos"
"c_cerasus","akkus|bayramlu|giresun|mesudiye|terme|unye|west_pontus_mountains_1|west_pontus_mountains_2"
"c_cetatea_alba","cetatea_alba|tighina"
"c_cetina","sinj|split"
"c_ceuta","ceuta"
"c_chadrinsk","chimgi_tura|shadrinsk|stepnoye|tsaryovo_gorodishche|tugulym|yalutorovsk"
"c_chagdy_aallar","abakasnk|beya|idrinskoye|minusinsk|shushenskoye"
"c_chaghaniyan","termez|darzanji|basand"
"c_chah","nuket"
"c_chakangrao","chakangrao"
"c_chakla","daoba|hengduanshan5|kazhi|litang|nyachukha"
"c_chalkar","aitbulat|aqkol_lake|aral_karakum_desert|arys_lake|belen_ana|bolgan_ana|hunger_steppe|karakoyin_lake|shalkarteniz_lake|talmas_ata"
"c_chalkidike","polygyros|kassandreia"
"c_chalon","beaune|autun"
"c_chalons","chalons_champagne|epernay|menehould|reims|vertus"
"c_chamil","hami|geziyandun|nazhi"
"c_chandax","candia|chania|elounda|gergeri|hagios_pavlos|rethymno|siteia|viannos"
"c_chanderi","chanderi|jhansi"
"c_changzhou","ge_lake|jiangyin|tai_lake|wujin|wuxi|yixing"
"c_changzhou_1","yongchuan"
"c_chania","chania|rethymno"
"c_chaozhou","chaoyang|chengxiang|haiyang|huilai|jieyang|pantian|pingyuan_mei|puning|sanhe_chaozhou|sanrao|chuanzhou|lizhou|longshan|shenshui|xiankang|xingzhong|haining"
"c_charaideo","charaideo"
"c_charkliq","waxxari"
"c_charsianon","besni|east_taurus_2|east_taurus_8|gerger|kahta|kaysun|malatya|samsat"
"c_chartres","chartres|dreux|alluyes|belleme|mortagne|senonches"
"c_chauragarh","chauragarh|tendukheda|hoshangabad|handia"
"c_cheboksary","cheboksary|alikovo|atishchevo|kozmodemyansk|sviyazhsk|tsivilsk|vasilsursk|alatyr|bolshoye_murashkino|perevoz|sechenovo|sergach|spasskoye_lyskovo"
"c_chelabinsk","chelyaba|irtyash|kaslinsky|kyshtym|polevskoy|uvildy|uyelgi"
"c_chengdu","chengdu|jintang|pixian|shuangliu|xindu"
"c_chengji","chengji"
"c_chengzhou","chengzhou|tonggu"
"c_chenzhou_1","chenxi|huaihua|luxi|madi_yuanling|xupu|yuanling|yongxing|yizhang"
"c_cheongju","cheongju|yeonsan"
"c_cherchen","altun_shan1|charchan|charklik|kunlun9|niya|qietai|taklamakan3|tatrang|waxxari"
"c_cherik","chatyr_kol_lake|cholok_kaiyn|chon_naryn|jumgal|ketmen_tobe|koshoy_korgon|naryn|song_kul_lake|tian_shan11|tian_shan12|tian_shan13|tian_shan8|tian_shan9|aksu|bai_xinjiang|kucha|kumtura|qumbash|shayar|tian_shan2|tian_shan3|uqturpan"
"c_cherkassy","kashan"
"c_chernigov","gomel|chachersk|dobrush|tereshkovichy|volosovichy"
"c_cherso","krk"
"c_cherven","cherven|kholm"
"c_cheshire","chester|macclesfield|nantwich"
"c_chiang_khaeng","chom_khao_maneerat|hongsa|muang_luang_phukha|muang_sing|muang_xay|phou_mountains|vieng_phouka"
"c_chiang_rung","kengtung|mong_hpayak|mong_hsat|mong_yang|mong_yawng|mongping"
